maker_key;model_key;mileage;engine_power;registration_date;fuel;paint_color;car_type;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;price;sold_at
BMW;318;125372;105;01/03/2014;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;13400;01/05/2018
BMW;320;162199;130;01/11/2008;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;4500;01/05/2018
BMW;535;256774;230;01/01/2012;diesel;grey;estate;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;18900;01/05/2018
BMW;330;33631;190;01/05/2014;diesel;grey;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;24200;01/05/2018
BMW;530;49871;190;01/09/2015;diesel;black;estate;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;30000;01/12/2018
BMW;318;190289;105;01/05/2014;diesel;white;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11300;01/05/2018
BMW;318;106417;100;01/08/2013;diesel;grey;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12400;01/05/2018
BMW;318;189921;100;01/08/2013;diesel;brown;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10100;01/05/2018
BMW;320;99113;120;01/06/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;14000;01/05/2018
BMW;318;193105;105;01/09/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11100;01/05/2018
BMW;520;130684;135;01/03/2012;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;14100;01/05/2018
BMW;318;96981;100;01/05/2009;petrol;green;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8400;01/05/2018
BMW;520;196890;135;01/10/2010;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15100;01/05/2018
BMW;318;118160;100;01/02/2010;diesel;grey;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8000;01/05/2018
BMW;320;169470;135;01/12/2013;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;8300;01/05/2018
BMW;318;271229;100;01/05/2010;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;7300;01/05/2018
BMW;530;158308;190;01/01/2014;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;23300;01/05/2018
BMW;316;186459;85;01/11/2013;diesel;white;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10700;01/05/2018
BMW;525;110966;160;01/06/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;15100;01/05/2018
BMW;316;131899;85;01/11/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;9500;01/05/2018
BMW;520;151115;135;01/04/2013;diesel;silver;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;15400;01/05/2018
BMW;318;157363;100;01/09/2013;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;12500;01/05/2018
BMW;320;134983;130;01/06/2009;diesel;black;estate;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;8300;01/05/2018
BMW;520;114589;135;01/01/2013;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;17100;01/05/2018
BMW;520;175756;120;01/07/2014;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15700;01/05/2018
BMW;525;205478;155;01/01/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14000;01/05/2018
BMW;520;228719;120;01/10/2010;diesel;black;estate;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;10500;01/05/2018
BMW;318;128969;100;01/10/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11100;01/05/2018
BMW;318;165120;105;01/08/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;9900;01/05/2018
BMW;520;181703;120;01/03/2014;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;14900;01/05/2018
BMW;320;148574;120;01/10/2012;diesel;grey;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11400;01/05/2018
BMW;520;187277;137;01/06/2013;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;14400;01/05/2018
BMW;530;186203;190;01/05/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;16500;01/05/2018
BMW;318;45305;100;01/10/2014;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;18900;01/05/2018
BMW;320;146393;135;01/10/2012;diesel;brown;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;16200;01/05/2018
BMW;318;173102;100;01/10/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;10100;01/05/2018
BMW;520;148966;135;01/07/2013;petrol;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;11800;01/05/2018
BMW;530;249417;190;01/09/2012;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;12500;01/05/2018
BMW;535;162106;230;01/06/2012;diesel;black;estate;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;18800;01/05/2018
BMW;520;199890;135;01/02/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15600;01/05/2018
BMW;320;165322;120;01/06/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;13700;01/05/2018
BMW;318;147216;105;01/02/2013;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;13900;01/05/2018
BMW;520;175761;135;01/12/2013;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;20300;01/05/2018
BMW;320;61306;120;01/09/2013;diesel;grey;estate;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;8900;01/05/2018
BMW;320;92482;135;01/07/2014;diesel;black;estate;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;20200;01/05/2018
BMW;530;185299;190;01/02/2013;diesel;blue;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;20200;01/05/2018
BMW;320;260531;110;01/08/2006;diesel;grey;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;2100;01/05/2018
BMW;520;237366;135;01/02/2012;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12500;01/05/2018
BMW;318;153033;105;01/11/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;5400;01/05/2018
BMW;318;136442;105;01/02/2014;diesel;silver;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12600;01/05/2018
BMW;320;155283;135;01/02/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14400;01/05/2018
BMW;520;86410;120;01/07/2011;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;15700;01/05/2018
BMW;318;198436;100;01/03/2013;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;9400;01/05/2018
BMW;316;183498;85;01/03/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;10700;01/05/2018
BMW;525;237786;150;01/08/2011;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11400;01/05/2018
BMW;320;162042;135;01/07/2011;diesel;blue;estate;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;10700;01/05/2018
BMW;525;125242;160;01/03/2013;diesel;grey;estate;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;22100;01/05/2018
BMW;518;190015;105;01/02/2014;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;16500;01/05/2018
BMW;316;168216;85;01/10/2014;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;11100;01/05/2018
BMW;320;115366;135;01/06/2013;diesel;silver;estate;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;14300;01/05/2018
BMW;535;179857;230;01/07/2015;diesel;brown;estate;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;28400;01/05/2018
BMW;530;156904;190;01/12/2013;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;22000;01/05/2018
BMW;320;165561;120;01/03/2014;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;13700;01/05/2018
BMW;520;148559;137;01/07/2012;petrol;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;13400;01/05/2018
BMW;316;180690;85;01/05/2015;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;11500;01/09/2018
BMW;520;153854;135;01/12/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;15100;01/05/2018
BMW;520;50522;120;01/01/2015;diesel;grey;estate;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;23000;01/05/2018
BMW;320;293508;110;01/04/2004;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;3000;01/05/2018
BMW;320;137401;135;01/03/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12900;01/05/2018
BMW;325;148479;160;01/03/2014;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;17100;01/05/2018
BMW;318;155292;105;01/11/2013;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;11600;01/05/2018
BMW;318;159693;100;01/09/2007;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5100;01/05/2018
BMW;116;22871;80;01/06/2015;petrol;black;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;13600;01/05/2018
BMW;316;70495;85;01/11/2012;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;14200;01/05/2018
BMW;318;104424;100;01/06/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12000;01/05/2018
BMW;318;55722;105;01/03/2014;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;17400;01/05/2018
BMW;530;226944;190;01/01/2014;diesel;blue;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;19300;01/05/2018
BMW;520;240159;135;01/01/2012;diesel;white;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14000;01/09/2018
BMW;320;89158;135;01/04/2014;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;19500;01/05/2018
BMW;318;184496;100;01/03/2013;diesel;blue;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10400;01/05/2018
BMW;316;63121;85;01/05/2014;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12600;01/05/2018
BMW;318;168356;100;01/04/2009;diesel;green;estate;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7000;01/05/2018
BMW;320;158402;135;01/05/2014;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;13700;01/05/2018
BMW;320;205081;135;01/10/2013;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12600;01/05/2018
BMW;318;204952;105;01/02/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;11200;01/05/2018
BMW;520;327416;120;01/01/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11500;01/05/2018
BMW;318;251669;100;01/11/2008;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;7300;01/05/2018
BMW;518;99296;100;01/02/2015;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;18200;01/05/2018
BMW;520;212165;135;01/07/2012;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14700;01/05/2018
BMW;318;229437;100;01/04/2008;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;6000;01/05/2018
BMW;530;237376;173;01/09/2010;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;6500;01/05/2018
BMW;320;188634;130;01/11/2008;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;8400;01/05/2018
BMW;520;206283;135;01/01/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;14200;01/05/2018
BMW;320;152018;119;01/12/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;12500;01/05/2018
BMW;523;174944;150;01/09/2010;petrol;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11600;01/05/2018
BMW;320;171877;120;01/01/2014;diesel;black;estate;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;15700;01/05/2018
BMW;525;106404;160;01/05/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;19900;01/05/2018
BMW;318;162021;90;01/10/2006;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;3800;01/05/2018
BMW;520;75783;140;01/11/2015;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;27600;01/05/2018
BMW;520;120756;135;01/12/2012;petrol;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;9500;01/05/2018
BMW;520;171292;135;01/04/2012;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;16300;01/05/2018
BMW;520;153715;120;01/08/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15500;01/05/2018
BMW;525;111132;160;01/04/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;16900;01/05/2018
BMW;320;176029;120;01/04/2014;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11800;01/05/2018
BMW;520;128764;120;01/08/2011;diesel;blue;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;12400;01/05/2018
BMW;318;130884;100;01/05/2013;diesel;black;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11200;01/05/2018
BMW;320;123405;135;01/12/2012;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;17000;01/05/2018
BMW;520;124114;120;01/07/2011;diesel;blue;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;15900;01/05/2018
BMW;318;168833;105;01/03/2014;diesel;black;estate;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;12000;01/05/2018
BMW;320;113733;135;01/06/2013;diesel;grey;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;9300;01/05/2018
BMW;318;159209;100;01/09/2007;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5600;01/05/2018
BMW;318;155492;100;01/02/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11300;01/05/2018
BMW;318;157577;105;01/04/2013;diesel;white;estate;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;12900;01/05/2018
BMW;520;180626;135;01/04/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;15700;01/05/2018
BMW;530;213067;190;01/12/2013;diesel;blue;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12900;01/05/2018
BMW;320;117442;125;01/07/2012;petrol;grey;estate;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;12400;01/05/2018
BMW;318;121770;105;01/04/2014;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;13100;01/05/2018
BMW;320;101156;135;01/05/2014;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;14800;01/05/2018
BMW;320;277172;120;01/12/2009;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5300;01/05/2018
BMW;320;127956;135;01/07/2014;diesel;white;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9300;01/05/2018
BMW;528;157955;190;01/02/2011;petrol;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;15000;01/05/2018
BMW;316;179630;85;01/11/2013;diesel;black;estate;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;9900;01/05/2018
BMW;320;167102;120;01/08/2013;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;11400;01/05/2018
BMW;318;148894;100;01/01/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10000;01/05/2018
BMW;318;65462;105;01/04/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;9600;01/05/2018
BMW;520;109651;135;01/05/2014;diesel;brown;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;20300;01/05/2018
BMW;520;271459;100;01/05/2002;diesel;blue;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1200;01/08/2018
BMW;320;169732;120;01/12/2013;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14600;01/05/2018
BMW;530;107195;190;01/07/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;20900;01/05/2018
BMW;320;280226;110;01/06/2003;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;2500;01/06/2018
BMW;316;196475;85;01/05/2013;diesel;blue;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;8400;01/05/2018
BMW;320;122160;135;01/10/2012;diesel;silver;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;14300;01/05/2018
BMW;320;194982;135;01/02/2014;diesel;white;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12100;01/05/2018
BMW;318;154038;100;01/07/2013;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;10200;01/05/2018
BMW;316;55517;85;01/05/2014;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11200;01/05/2018
BMW;320;146490;120;01/09/2013;diesel;white;estate;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;13900;01/05/2018
BMW;530;136951;190;01/01/2014;diesel;red;estate;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;28200;01/05/2018
BMW;318;136751;105;01/04/2013;diesel;brown;estate;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;13300;01/05/2018
BMW;520;145045;120;01/04/2011;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;13700;01/05/2018
BMW;316;226224;85;01/09/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8600;01/08/2018
BMW;520;165472;135;01/11/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14800;01/05/2018
BMW;520;158341;120;01/08/2012;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;11900;01/05/2018
BMW;330;152862;190;01/05/2013;diesel;white;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;19000;01/05/2018
BMW;320;195889;120;01/03/2014;diesel;black;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12300;01/05/2018
BMW;320;79351;135;01/05/2014;diesel;grey;estate;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;16100;01/05/2018
BMW;320;236157;135;01/01/2012;diesel;blue;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6900;01/05/2018
BMW;318;181952;85;01/12/2004;diesel;grey;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;3600;01/05/2018
BMW;318;176054;105;01/03/2014;diesel;white;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;14400;01/05/2018
BMW;525;208092;160;01/11/2013;diesel;black;estate;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;16700;01/05/2018
BMW;518;122370;100;01/01/2014;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;17500;01/05/2018
BMW;318;195075;90;01/09/2006;diesel;silver;estate;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;3700;01/05/2018
BMW;520;119515;135;01/06/2014;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;19800;01/05/2018
BMW;318;93702;105;01/05/2014;diesel;silver;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;16200;01/05/2018
BMW;520;139890;120;01/06/2013;diesel;grey;estate;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;15100;01/09/2018
BMW;320;167954;120;01/01/2007;diesel;black;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;4800;01/05/2018
BMW;318;101005;105;01/01/2009;diesel;silver;estate;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;7100;01/05/2018
BMW;320;200508;122;01/11/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;9500;01/05/2018
BMW;530;198941;180;01/06/2010;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;17300;01/08/2018
BMW;535;124643;230;01/01/2014;diesel;grey;estate;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;27300;01/05/2018
BMW;320;201714;122;01/07/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11800;01/05/2018
BMW;318;150739;105;01/02/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;13100;01/05/2018
BMW;320;53159;135;01/03/2013;diesel;grey;estate;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9200;01/05/2018
BMW;320;154203;135;01/11/2012;diesel;white;estate;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;11700;01/05/2018
BMW;318;193416;105;01/09/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11100;01/05/2018
BMW;320;195524;122;01/06/2013;diesel;black;estate;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;11300;01/05/2018
BMW;530;156934;190;01/03/2014;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;23800;01/05/2018
BMW;318;202533;100;01/06/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;10600;01/05/2018
BMW;316;86899;85;01/02/2014;diesel;blue;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;6000;01/05/2018
BMW;320;159229;120;01/12/2013;diesel;brown;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;14000;01/05/2018
BMW;535;257223;230;01/01/2012;diesel;grey;estate;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;19900;01/05/2018
BMW;520;144295;135;01/01/2014;diesel;black;estate;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;13200;01/05/2018
BMW;530;99561;190;01/04/2014;diesel;grey;estate;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;29200;01/05/2018
BMW;525;137757;160;01/06/2014;diesel;black;estate;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;23800;01/05/2018
BMW;320;131121;135;01/02/2015;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;16300;01/05/2018
BMW;330;247305;170;01/10/2005;diesel;black;estate;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5500;01/05/2018
BMW;318;172193;105;01/01/2013;diesel;blue;estate;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10400;01/05/2018
BMW;318;200734;105;01/06/2014;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;12500;01/05/2018
BMW;520;186501;120;01/02/2012;diesel;blue;estate;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;13100;01/05/2018
BMW;520;153987;135;01/12/2013;diesel;black;estate;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;17300;01/05/2018
